timestamp,capacity,voltage_now,v_ocv_uv,current_now,status,health,temp,charge_now,charge_full,charge_full_design,time_to_full_now,time_to_empty_avg,ina228_current_ua,ina228_bus_uv,ina228_power_mw,ina228_dietemp_mdeg_c,fg_mode
2026-07-26T07:42:47.796757,57,3749804,3727433,1250350,Discharging,Good,370,2203928,3800000,3800000,0,1762648,1250350,3749804,4687,37203,resting
2026-07-26T07:42:57.799941,57,3689062,3726519,1955292,Discharging,Good,370,2199040,3800000,3800000,0,1124660,1955292,3689062,7213,37289,resting
2026-07-26T07:43:07.882494,57,3683984,3724348,2032331,Discharging,Good,370,2193718,3800000,3800000,0,1079409,2032331,3683984,7485,37414,resting
2026-07-26T07:43:17.968468,57,3739843,3723321,1270675,Discharging,Good,370,2190189,3800000,3800000,0,1723642,1270675,3739843,4750,37578,resting
2026-07-26T07:43:28.041024,57,3735742,3722433,1374068,Discharging,Good,370,2186373,3800000,3800000,0,1591167,1374068,3735742,5132,37617,resting
2026-07-26T07:43:38.124422,57,3700781,3719674,1746663,Discharging,Good,370,2182109,3800000,3800000,0,1249301,1746663,3700781,6462,37671,resting
2026-07-26T07:43:48.208750,57,3742773,3718901,1221700,Discharging,Good,370,2178716,3800000,3800000,0,1783347,1221700,3742773,4571,37703,resting
2026-07-26T07:43:58.281918,57,3743554,3718204,1237106,Discharging,Good,370,2175280,3800000,3800000,0,1758361,1237106,3743554,4630,37757,resting
2026-07-26T07:44:08.364767,57,3741992,3716310,1244540,Discharging,Good,370,2172109,3800000,3800000,0,1745310,1244540,3741992,4656,37781,resting
2026-07-26T07:44:18.444466,57,3735351,3715882,1293270,Discharging,Good,370,2168517,3800000,3800000,0,1676770,1293270,3735351,4829,37796,resting
2026-07-26T07:44:28.528763,56,3742382,3715537,1219625,Discharging,Good,370,2165130,3800000,3800000,0,1775242,1219625,3742382,4563,37804,resting
2026-07-26T07:44:38.620201,56,3730078,3714398,1360958,Discharging,Good,370,2161795,3800000,3800000,0,1588436,1360958,3730078,5075,37804,resting
2026-07-26T07:44:48.700562,56,3735742,3713855,1257650,Discharging,Good,370,2158302,3800000,3800000,0,1716138,1257650,3735742,4696,37796,resting
2026-07-26T07:44:58.784559,56,3750390,3713445,1103061,Discharging,Good,370,2155238,3800000,3800000,0,1953870,1103061,3750390,4136,37796,resting
2026-07-26T08:47:21.050419,85,3932226,3923725,1932038,Discharging,Good,370,3264454,3800000,3800000,0,1689642,1932038,3932226,7595,34093,resting
2026-07-26T08:47:31.129007,85,3992773,3923453,1088571,Discharging,Good,370,3261447,3800000,3800000,0,2996081,1088571,3992773,4346,34226,resting
2026-07-26T08:47:41.211268,85,3939062,3922867,1683699,Discharging,Good,370,3256771,3800000,3800000,0,1934295,1683699,3939062,6629,34460,resting
2026-07-26T08:47:51.288445,83,3979296,3844425,1133456,Discharging,Good,370,3189797,3800000,3800000,0,2814222,1133456,3979296,4510,34656,resting
2026-07-26T08:48:01.378298,83,3983007,3845247,1059579,Discharging,Good,370,3186854,3800000,3800000,0,3007660,1059579,3983007,4220,34742,resting
2026-07-26T08:48:11.459668,83,3975976,3846216,1136435,Discharging,Good,370,3183698,3800000,3800000,0,2801478,1136435,3975976,4518,34906,resting
2026-07-26T09:52:39.155688,82,3993554,3983561,1686592,Discharging,Good,370,3152085,3800000,3800000,0,1868907,1686592,3993554,6734,30976,resting
2026-07-26T09:52:49.251660,82,4040429,3983206,1084762,Discharging,Good,370,3149152,3800000,3800000,0,2903081,1084762,4040429,4382,31148,resting
2026-07-26T09:52:59.335551,82,3947265,3982567,2162543,Discharging,Good,370,3143145,3800000,3800000,0,1453448,2162543,3947265,8535,31320,resting
2026-07-26T09:53:09.418553,82,4031250,3964085,1124679,Discharging,Good,370,3140079,3800000,3800000,0,2791977,1124679,4031250,4533,31593,resting
2026-07-26T09:53:19.502252,82,4031054,3964249,1097116,Discharging,Good,370,3137032,3800000,3800000,0,2859343,1097116,4031054,4422,31804,resting
2026-07-26T09:53:29.583836,82,4030664,3964464,1085165,Discharging,Good,370,3134018,3800000,3800000,0,2888056,1085165,4030664,4373,31992,resting
2026-07-26T09:53:39.666296,82,3977148,3964974,1718196,Discharging,Good,370,3130076,3800000,3800000,0,1821722,1718196,3977148,6830,32289,resting
2026-07-26T09:53:49.751633,82,4016992,3965014,1164401,Discharging,Good,370,3126842,3800000,3800000,0,2685365,1164401,4016992,4677,32593,resting
2026-07-26T09:53:59.840883,82,3973242,3964599,1661214,Discharging,Good,370,3122228,3800000,3800000,0,1879485,1661214,3973242,6598,32820,resting
2026-07-26T09:54:09.923744,82,3961523,3963024,1798152,Discharging,Good,370,3117998,3800000,3800000,0,1734001,1798152,3961523,7120,33054,resting
2026-07-26T09:54:20.008393,81,3981445,3962238,1528108,Discharging,Good,370,3113754,3800000,3800000,0,2037653,1528108,3981445,6082,33289,resting
2026-07-26T09:54:30.097161,81,3978515,3961623,1486397,Discharging,Good,370,3109626,3800000,3800000,0,2092056,1486397,3978515,5911,33523,resting
2026-07-26T09:54:40.179942,81,3979882,3959653,1490377,Discharging,Good,370,3105834,3800000,3800000,0,2083925,1490377,3979882,5930,33734,resting
2026-07-26T09:54:50.274261,81,4003320,3959075,1144540,Discharging,Good,370,3102655,3800000,3800000,0,2710831,1144540,4003320,4581,33914,resting
2026-07-26T09:55:00.358443,81,3974414,3958395,1498543,Discharging,Good,370,3098493,3800000,3800000,0,2067670,1498543,3974414,5954,34062,resting
2026-07-26T09:55:10.442755,81,3968359,3955534,1521529,Discharging,Good,370,3094516,3800000,3800000,0,2033819,1521529,3968359,6038,34242,resting
2026-07-26T09:55:20.527593,81,3958789,3954656,1647725,Discharging,Good,370,3089939,3800000,3800000,0,1875275,1647725,3958789,6521,34429,resting
2026-07-26T09:55:30.615342,81,3958593,3953694,1623152,Discharging,Good,370,3085431,3800000,3800000,0,1900888,1623152,3958593,6424,34593,resting
2026-07-26T09:55:40.698712,81,3957812,3950720,1595198,Discharging,Good,370,3081441,3800000,3800000,0,1931698,1595198,3957812,6312,34726,resting
2026-07-26T09:55:50.783204,80,3944726,3949708,1761824,Discharging,Good,370,3076548,3800000,3800000,0,1746228,1761824,3944726,6949,34937,resting
2026-07-26T09:56:00.867781,80,3919140,3948576,2074250,Discharging,Good,370,3070787,3800000,3800000,0,1480432,2074250,3919140,8128,35093,resting
2026-07-26T09:56:10.950355,80,3969726,3945808,1436629,Discharging,Good,370,3067766,3800000,3800000,0,2135391,1436629,3969726,5699,35218,resting
2026-07-26T09:56:21.034324,80,3949609,3944810,1692732,Discharging,Good,370,3063064,3800000,3800000,0,1809538,1692732,3949609,6684,35367,resting
2026-07-26T09:56:31.118730,80,3967187,3943824,1406466,Discharging,Good,370,3059158,3800000,3800000,0,2175067,1406466,3967187,5577,35500,resting
2026-07-26T09:56:41.203433,80,3940625,3940936,1759944,Discharging,Good,370,3054808,3800000,3800000,0,1735741,1759944,3940625,6935,35632,resting
2026-07-26T09:56:51.286374,80,3964843,3940130,1438790,Discharging,Good,370,3050812,3800000,3800000,0,2120401,1438790,3964843,5701,35773,resting
2026-07-26T09:57:01.370296,80,3979101,3939513,1296017,Discharging,Good,370,3047212,3800000,3800000,0,2351212,1296017,3979101,5154,35875,resting
2026-07-26T09:57:11.456137,80,3983593,3937932,1195126,Discharging,Good,370,3044143,3800000,3800000,0,2547131,1195126,3983593,4757,35992,resting
2026-07-26T09:57:21.552696,80,3972265,3937642,1102939,Discharging,Good,370,3041080,3800000,3800000,0,2757251,1102939,3972265,4398,36054,resting
2026-07-26T09:57:31.637101,79,3930468,3937050,1854560,Discharging,Good,370,3035929,3800000,3800000,0,1637007,1854560,3930468,7289,36156,resting
2026-07-26T09:57:41.719485,79,3975390,3935046,1284640,Discharging,Good,370,3033008,3800000,3800000,0,2360978,1284640,3975390,5104,36281,resting
2026-07-26T09:57:51.802697,79,3973828,3934439,1251107,Discharging,Good,370,3029533,3800000,3800000,0,2421481,1251107,3973828,4969,36421,resting
2026-07-26T09:58:01.888598,79,3962109,3933984,1365609,Discharging,Good,370,3025740,3800000,3800000,0,2215670,1365609,3962109,5408,36562,resting
2026-07-26T09:58:11.965139,79,3968750,3932416,1368050,Discharging,Good,370,3022458,3800000,3800000,0,2209318,1368050,3968750,5427,36687,resting
2026-07-26T09:58:22.046734,79,3916601,3931489,1876716,Discharging,Good,370,3017245,3800000,3800000,0,1607725,1876716,3916601,7347,36734,resting
2026-07-26T09:58:32.140566,79,3971093,3930840,1268441,Discharging,Good,370,3013722,3800000,3800000,0,2375926,1268441,3971093,5036,36890,resting
2026-07-26T09:58:42.217174,79,3970312,3929388,1278207,Discharging,Good,370,3010789,3800000,3800000,0,2355478,1278207,3970312,5074,36945,resting
2026-07-26T09:58:52.314523,79,3990625,3929176,1004025,Discharging,Good,370,3008001,3800000,3800000,0,2995942,1004025,3990625,4006,37046,resting
2026-07-26T09:59:02.415229,79,3977539,3929118,1179940,Discharging,Good,370,3004724,3800000,3800000,0,2546505,1179940,3977539,4692,37132,resting
2026-07-26T09:59:12.502252,78,3933203,3927853,1687837,Discharging,Good,370,2999668,3800000,3800000,0,1777226,1687837,3933203,6637,37265,resting
2026-07-26T09:59:22.594642,78,3984765,3927630,1051169,Discharging,Good,370,2996749,3800000,3800000,0,2850872,1051169,3984765,4188,37375,resting
2026-07-26T09:59:32.680391,78,3971875,3927464,1197604,Discharging,Good,370,2993423,3800000,3800000,0,2499509,1197604,3971875,4756,37429,resting
2026-07-26T09:59:42.762423,78,3952734,3925736,1405465,Discharging,Good,370,2989086,3800000,3800000,0,2126759,1405465,3952734,5554,37632,resting
2026-07-26T09:59:52.846507,78,3964648,3925323,1269796,Discharging,Good,370,2985559,3800000,3800000,0,2351211,1269796,3964648,5033,37695,resting
2026-07-26T10:00:02.930994,78,3963476,3924160,1248031,Discharging,Good,370,2982010,3800000,3800000,0,2389371,1248031,3963476,4945,37765,resting
2026-07-26T10:00:13.010649,78,3957226,3922929,1341781,Discharging,Good,370,2978862,3800000,3800000,0,2220080,1341781,3957226,5308,37835,resting
2026-07-26T10:00:23.094357,78,3946875,3922240,1474568,Discharging,Good,370,2974766,3800000,3800000,0,2017381,1474568,3946875,5818,37921,resting
2026-07-26T10:00:33.178583,78,3900195,3921579,2061664,Discharging,Good,370,2969040,3800000,3800000,0,1440118,2061664,3900195,8040,37968,resting
2026-07-26T10:00:43.180562,78,3977539,3920669,1072177,Discharging,Good,370,2966656,3800000,3800000,0,2766946,1072177,3977539,4264,38023,resting
2026-07-26T10:00:53.262431,77,3941406,3919853,1526741,Discharging,Good,370,2962416,3800000,3800000,0,1940352,1526741,3941406,6017,38039,resting
2026-07-26T10:01:03.347630,77,3964843,3919341,1214779,Discharging,Good,370,2959042,3800000,3800000,0,2435868,1214779,3964843,4816,38117,resting
2026-07-26T10:01:13.349548,77,3976953,3918519,1064438,Discharging,Good,370,2955982,3800000,3800000,0,2777035,1064438,3976953,4233,38164,resting
2026-07-26T10:01:23.431041,77,3937695,3918188,1494710,Discharging,Good,370,2951831,3800000,3800000,0,1974851,1494710,3937695,5884,38281,resting
2026-07-26T10:01:33.515073,77,3941992,3917675,1487386,Discharging,Good,370,2947700,3800000,3800000,0,1981798,1487386,3941992,5862,38343,resting
2026-07-26T10:01:43.516976,77,3948437,3917257,1383663,Discharging,Good,370,2944241,3800000,3800000,0,2127859,1383663,3948437,5461,38406,resting
2026-07-26T10:01:53.598564,77,3944335,3916397,1412703,Discharging,Good,370,2940317,3800000,3800000,0,2081341,1412703,3944335,5570,38468,resting
2026-07-26T10:02:03.684971,77,3961132,3915926,1181491,Discharging,Good,370,2937036,3800000,3800000,0,2485872,1181491,3961132,4679,38484,resting
2026-07-26T10:02:13.686884,77,3918359,3915342,1721309,Discharging,Good,370,2932733,3800000,3800000,0,1703780,1721309,3918359,6744,38460,resting
2026-07-26T10:02:23.771154,77,3955078,3914457,1229330,Discharging,Good,370,2929308,3800000,3800000,0,2382849,1229330,3955078,4860,38453,resting
2026-07-26T10:02:33.855428,76,3959179,3914293,1210897,Discharging,Good,370,2925945,3800000,3800000,0,2416345,1210897,3959179,4792,38437,resting
2026-07-26T10:02:43.857350,76,3947656,3913926,1318844,Discharging,Good,370,2922648,3800000,3800000,0,2216068,1318844,3947656,5205,38414,resting
2026-07-26T10:02:53.938592,76,3935351,3913042,1509737,Discharging,Good,370,2918926,3800000,3800000,0,1933400,1509737,3935351,5940,38429,resting
2026-07-26T10:03:04.015028,76,3952929,3912664,1216952,Discharging,Good,370,2915546,3800000,3800000,0,2395777,1216952,3952929,4809,38437,resting
2026-07-26T10:03:14.100184,76,3917773,3911932,1670613,Discharging,Good,370,2910906,3800000,3800000,0,1742417,1670613,3917773,6543,38421,resting
2026-07-26T10:03:24.183493,76,3934960,3909822,1440670,Discharging,Good,370,2907302,3800000,3800000,0,2018020,1440670,3934960,5667,38453,resting
2026-07-26T10:03:34.266583,76,3953906,3909436,1210824,Discharging,Good,370,2903939,3800000,3800000,0,2398316,1210824,3953906,4786,38453,resting
2026-07-26T10:03:44.362299,76,3946484,3909154,1253549,Discharging,Good,370,2900457,3800000,3800000,0,2313796,1253549,3946484,4946,38429,resting
2026-07-26T10:03:54.446860,76,3959179,3908442,1104379,Discharging,Good,370,2897605,3800000,3800000,0,2623741,1104379,3959179,4371,38414,resting
2026-07-26T10:04:04.530713,76,3953710,3908434,1192916,Discharging,Good,370,2894292,3800000,3800000,0,2426232,1192916,3953710,4715,38398,resting
2026-07-26T10:04:14.614110,76,3930078,3908405,1502461,Discharging,Good,370,2890119,3800000,3800000,0,1923590,1502461,3930078,5902,38375,resting
2026-07-26T10:04:24.698483,75,3950195,3908273,1231185,Discharging,Good,370,2887031,3800000,3800000,0,2344920,1231185,3950195,4862,38375,resting
2026-07-26T10:04:34.782530,75,3938476,3907887,1323385,Discharging,Good,370,2883355,3800000,3800000,0,2178772,1323385,3938476,5210,38367,resting
2026-07-26T10:04:44.868671,75,3948632,3907394,1219613,Discharging,Good,370,2879968,3800000,3800000,0,2361378,1219613,3948632,4815,38367,resting
2026-07-26T10:04:54.950966,75,3951171,3906311,1184127,Discharging,Good,370,2876990,3800000,3800000,0,2429629,1184127,3951171,4677,38328,resting
2026-07-26T10:05:05.034398,75,3948632,3906137,1228866,Discharging,Good,370,2873952,3800000,3800000,0,2338702,1228866,3948632,4851,38320,resting
2026-07-26T10:05:15.119569,75,3945898,3906071,1242965,Discharging,Good,370,2870500,3800000,3800000,0,2309397,1242965,3945898,4903,38304,resting
2026-07-26T10:05:25.212112,75,3943164,3905439,1295980,Discharging,Good,370,2867346,3800000,3800000,0,2212492,1295980,3943164,5109,38296,resting
2026-07-26T10:05:35.294612,75,3957421,3905316,1086532,Discharging,Good,370,2864328,3800000,3800000,0,2636211,1086532,3957421,4298,38281,resting
2026-07-26T10:05:45.378775,75,3944335,3904901,1283004,Discharging,Good,370,2860765,3800000,3800000,0,2229739,1283004,3944335,5059,38250,resting
2026-07-26T10:05:55.462265,75,3940234,3903842,1293758,Discharging,Good,370,2857575,3800000,3800000,0,2208739,1293758,3940234,5096,38218,resting
2026-07-26T10:06:05.542554,75,3944531,3903592,1255282,Discharging,Good,370,2854089,3800000,3800000,0,2273663,1255282,3944531,4950,38179,resting
2026-07-26T10:06:15.624839,75,3947070,3903321,1170028,Discharging,Good,370,2850839,3800000,3800000,0,2436556,1170028,3947070,4617,38125,resting
2026-07-26T10:06:25.710076,74,3932617,3902655,1403975,Discharging,Good,370,2847541,3800000,3800000,0,2028199,1403975,3932617,5515,38101,resting
2026-07-26T10:06:35.790346,74,3922265,3902210,1495015,Discharging,Good,370,2843389,3800000,3800000,0,1901913,1495015,3922265,5860,38078,resting
2026-07-26T10:06:45.870498,74,3934960,3901819,1333102,Discharging,Good,370,2839686,3800000,3800000,0,2130134,1333102,3934960,5245,38054,resting
2026-07-26T10:06:55.955203,74,3935546,3900660,1316329,Discharging,Good,370,2836440,3800000,3800000,0,2154810,1316329,3935546,5179,38015,resting
2026-07-26T10:07:06.038443,74,3917578,3900142,1491487,Discharging,Good,370,2832297,3800000,3800000,0,1898975,1491487,3917578,5841,37960,resting
2026-07-26T10:07:16.122674,74,3937304,3899824,1266561,Discharging,Good,370,2828779,3800000,3800000,0,2233432,1266561,3937304,4986,37914,resting
2026-07-26T10:07:26.207507,74,3943945,3899085,1168331,Discharging,Good,370,2825907,3800000,3800000,0,2418755,1168331,3943945,4607,37859,resting
2026-07-26T10:07:36.287721,74,3935546,3898843,1279195,Discharging,Good,370,2822354,3800000,3800000,0,2206351,1279195,3935546,5033,37867,resting
2026-07-26T10:07:46.371054,74,3937890,3898713,1223922,Discharging,Good,370,2818955,3800000,3800000,0,2303214,1223922,3937890,4819,37835,resting
2026-07-26T10:07:56.454633,74,3931054,3898009,1304537,Discharging,Good,370,2816020,3800000,3800000,0,2158635,1304537,3931054,5127,37828,resting
2026-07-26T10:08:06.538280,74,3943359,3897864,1146298,Discharging,Good,370,2812836,3800000,3800000,0,2453843,1146298,3943359,4519,37875,resting
2026-07-26T10:08:16.623991,73,3938671,3897693,1191708,Discharging,Good,370,2809526,3800000,3800000,0,2357562,1191708,3938671,4693,37906,resting
2026-07-26T10:08:26.706769,73,3941992,3897314,1171298,Discharging,Good,370,2806650,3800000,3800000,0,2396187,1171298,3941992,4616,37929,resting
2026-07-26T10:08:36.806077,73,3956445,3897248,991806,Discharging,Good,370,2803895,3800000,3800000,0,2827059,991806,3956445,3923,37929,resting
2026-07-26T10:08:46.886578,73,3933007,3897242,1293710,Discharging,Good,370,2800302,3800000,3800000,0,2164551,1293710,3933007,5086,37937,resting
2026-07-26T10:08:56.969024,73,3918945,3897186,1449996,Discharging,Good,370,2796908,3800000,3800000,0,1928907,1449996,3918945,5681,37984,resting
2026-07-26T10:09:07.051130,73,3938085,3897051,1221176,Discharging,Good,370,2793516,3800000,3800000,0,2287562,1221176,3938085,4808,38000,resting
2026-07-26T10:09:17.134721,73,3925976,3896891,1332943,Discharging,Good,370,2789814,3800000,3800000,0,2092973,1332943,3925976,5231,37984,resting
2026-07-26T10:09:27.218860,73,3922851,3896354,1320480,Discharging,Good,370,2786622,3800000,3800000,0,2110309,1320480,3922851,5554,37984,resting
2026-07-26T10:09:37.303351,73,3900390,3895937,1648811,Discharging,Good,370,2782042,3800000,3800000,0,1687301,1648811,3900390,6430,37960,resting
2026-07-26T10:09:47.387280,73,3923242,3895489,1335274,Discharging,Good,370,2778333,3800000,3800000,0,2080721,1335274,3923242,5237,37953,resting
2026-07-26T10:09:57.470510,73,3914257,3893644,1410311,Discharging,Good,370,2775348,3800000,3800000,0,1967897,1410311,3914257,5518,37937,resting
2026-07-26T10:10:07.554258,72,3915625,3892255,1423702,Discharging,Good,370,2771869,3800000,3800000,0,1946944,1423702,3915625,5572,37921,resting
2026-07-26T10:10:17.638481,72,3920703,3891611,1367428,Discharging,Good,370,2768071,3800000,3800000,0,2024290,1367428,3920703,5360,37906,resting
2026-07-26T10:10:27.734732,72,3915234,3889701,1395113,Discharging,Good,370,2764654,3800000,3800000,0,1981670,1395113,3915234,5460,37890,resting
2026-07-26T10:10:37.818919,72,3926367,3889362,1247408,Discharging,Good,370,2761189,3800000,3800000,0,2213541,1247408,3926367,4896,37882,resting
2026-07-26T10:10:47.903859,72,3916796,3888892,1365426,Discharging,Good,370,2757397,3800000,3800000,0,2019440,1365426,3916796,5346,37851,resting
2026-07-26T10:10:57.986415,72,3904687,3887546,1486129,Discharging,Good,370,2753575,3800000,3800000,0,1852850,1486129,3904687,5801,37851,resting
2026-07-26T10:11:08.071001,72,3912695,3887115,1414925,Discharging,Good,370,2749645,3800000,3800000,0,1943315,1414925,3912695,5535,37851,resting
2026-07-26T10:11:18.154691,72,3925195,3886816,1213339,Discharging,Good,370,2746275,3800000,3800000,0,2263402,1213339,3925195,4761,37851,resting
2026-07-26T10:11:28.156698,72,3903906,3886003,1487105,Discharging,Good,370,2742789,3800000,3800000,0,1844381,1487105,3903906,5804,37875,resting
2026-07-26T10:11:38.238421,72,3899609,3885291,1532308,Discharging,Good,370,2738533,3800000,3800000,0,1787194,1532308,3899609,5973,37898,resting
2026-07-26T10:11:48.318464,71,3908593,3884708,1402938,Discharging,Good,370,2734636,3800000,3800000,0,1949220,1402938,3908593,5481,37898,resting
2026-07-26T10:11:58.396312,71,3898242,3883515,1514217,Discharging,Good,370,2731230,3800000,3800000,0,1803724,1514217,3898242,5902,37906,resting
2026-07-26T10:12:08.475662,71,3914648,3883019,1298531,Discharging,Good,370,2727623,3800000,3800000,0,2100545,1298531,3914648,5082,37921,resting
2026-07-26T10:12:18.558641,71,3916992,3882372,1279244,Discharging,Good,370,2724070,3800000,3800000,0,2129437,1279244,3916992,5009,37921,resting
2026-07-26T10:12:28.561183,71,3912695,3881941,1316000,Discharging,Good,370,2720780,3800000,3800000,0,2067462,1316000,3912695,5147,37937,resting
2026-07-26T10:12:38.654458,71,3916601,3881253,1281686,Discharging,Good,370,2717220,3800000,3800000,0,2120035,1281686,3916601,5018,37976,resting
2026-07-26T10:12:48.738427,71,3911328,3881095,1354684,Discharging,Good,370,2713457,3800000,3800000,0,2003018,1354684,3911328,5297,38023,resting
2026-07-26T10:12:58.740202,71,3909375,3880698,1358517,Discharging,Good,370,2710061,3800000,3800000,0,1994867,1358517,3909375,5309,38085,resting
2026-07-26T10:13:08.822331,71,3914453,3879658,1315035,Discharging,Good,370,2706801,3800000,3800000,0,2058349,1315035,3914453,5146,38125,resting
2026-07-26T10:13:18.902469,71,3896289,3879044,1496395,Discharging,Good,370,2702645,3800000,3800000,0,1806104,1496395,3896289,5829,38171,resting
2026-07-26T10:13:28.904530,71,3901171,3878450,1420919,Discharging,Good,370,2699093,3800000,3800000,0,1899540,1420919,3901171,5853,38218,resting
2026-07-26T10:13:38.987122,70,3917578,3877512,1245297,Discharging,Good,370,2695955,3800000,3800000,0,2164909,1245297,3917578,4877,38257,resting
2026-07-26T10:13:49.083216,70,3914843,3877305,1274374,Discharging,Good,370,2692416,3800000,3800000,0,2112736,1274374,3914843,4987,38257,resting
2026-07-26T10:13:59.085188,70,3921093,3877097,1185775,Discharging,Good,370,2689452,3800000,3800000,0,2268096,1185775,3921093,4648,38281,resting
2026-07-26T10:14:09.166387,70,3902734,3876653,1403768,Discharging,Good,370,2686070,3800000,3800000,0,1913471,1403768,3902734,5477,38281,resting
2026-07-26T10:14:19.248204,70,3910351,3876299,1299007,Discharging,Good,370,2682462,3800000,3800000,0,2065009,1299007,3910351,5078,38281,resting
2026-07-26T10:14:29.330592,70,3897265,3875781,1437728,Discharging,Good,370,2678469,3800000,3800000,0,1862987,1437728,3897265,5602,38296,resting
2026-07-26T10:14:39.414709,70,3902148,3874033,1367269,Discharging,Good,370,2674688,3800000,3800000,0,1956226,1367269,3902148,5333,38312,resting
2026-07-26T10:14:49.499964,70,3909765,3873722,1341598,Discharging,Good,370,2670962,3800000,3800000,0,1990881,1341598,3909765,5243,38335,resting
2026-07-26T10:14:59.599676,70,3890234,3873247,1528340,Discharging,Good,370,2666717,3800000,3800000,0,1744845,1528340,3890234,5943,38390,resting
2026-07-26T10:15:09.678521,70,3897265,3871759,1453279,Discharging,Good,370,2663597,3800000,3800000,0,1832818,1453279,3897265,5661,38437,resting
2026-07-26T10:15:19.762607,69,3898632,3871142,1437545,Discharging,Good,370,2659604,3800000,3800000,0,1850101,1437545,3898632,5603,38500,resting
2026-07-26T10:15:29.846702,69,3898437,3870480,1413814,Discharging,Good,370,2655677,3800000,3800000,0,1878377,1413814,3898437,5509,38523,resting
2026-07-26T10:15:39.930813,69,3897265,3868681,1398275,Discharging,Good,370,2652601,3800000,3800000,0,1897052,1398275,3897265,5447,38570,resting
2026-07-26T10:15:50.015805,69,3904687,3868184,1319442,Discharging,Good,370,2648936,3800000,3800000,0,2007618,1319442,3904687,5150,38593,resting
2026-07-26T10:16:00.098697,69,3898437,3867617,1421529,Discharging,Good,370,2644988,3800000,3800000,0,1860664,1421529,3898437,5540,38632,resting
2026-07-26T10:16:10.178644,69,3904296,3866070,1311666,Discharging,Good,370,2641786,3800000,3800000,0,2014069,1311666,3904296,5120,38632,resting
2026-07-26T10:16:20.266580,69,3875390,3865414,1667598,Discharging,Good,370,2637154,3800000,3800000,0,1581408,1667598,3875390,6461,38664,resting
2026-07-26T10:16:30.343245,69,3907226,3864867,1248226,Discharging,Good,370,2633687,3800000,3800000,0,2109944,1248226,3907226,4877,38695,resting
2026-07-26T10:16:40.426951,69,3869726,3863555,1710066,Discharging,Good,370,2630129,3800000,3800000,0,1538027,1710066,3869726,6615,38679,resting
2026-07-26T10:16:50.511030,69,3902929,3863230,1301730,Discharging,Good,370,2626514,3800000,3800000,0,2017710,1301730,3902929,5080,38726,resting
2026-07-26T10:17:00.596034,69,3915429,3863021,1133688,Discharging,Good,370,2623365,3800000,3800000,0,2314009,1133688,3915429,4438,38734,resting
2026-07-26T10:17:10.679973,68,3897265,3861895,1352621,Discharging,Good,370,2620143,3800000,3800000,0,1937085,1352621,3897265,5270,38734,resting
2026-07-26T10:17:20.774299,68,3897851,3861357,1346810,Discharging,Good,370,2616402,3800000,3800000,0,1942666,1346810,3897851,5248,38750,resting
2026-07-26T10:17:30.849913,68,3914453,3861019,1113339,Discharging,Good,370,2613310,3800000,3800000,0,2347272,1113339,3914453,4358,38765,resting
2026-07-26T10:17:40.928790,68,3902929,3860185,1268771,Discharging,Good,370,2610243,3800000,3800000,0,2057300,1268771,3902929,4951,38757,resting
2026-07-26T10:17:51.006468,68,3906445,3860027,1198226,Discharging,Good,370,2606915,3800000,3800000,0,2175645,1198226,3906445,4680,38726,resting
2026-07-26T11:52:50.271651,66,3890625,3882948,1736653,Discharging,Good,370,2543945,3800000,3800000,0,1464855,1736653,3890625,6756,34218,resting
2026-07-26T11:53:00.357495,66,3866015,3881788,2008625,Discharging,Good,370,2539165,3800000,3800000,0,1264130,2008625,3866015,7764,34328,resting
2026-07-26T11:53:10.438603,66,3864843,3880665,1930170,Discharging,Good,370,2533804,3800000,3800000,0,1312736,1930170,3864843,7459,34601,resting
2026-07-26T11:53:20.522368,66,3921679,3883915,1184481,Discharging,Good,370,2530843,3800000,3800000,0,2136668,1184481,3921679,4645,34679,resting
2026-07-26T11:53:30.603245,66,3862304,3883423,1918000,Discharging,Good,370,2525516,3800000,3800000,0,1316744,1918000,3862304,7406,34804,resting
2026-07-26T11:53:40.686414,66,3916992,3882885,1198019,Discharging,Good,370,2522189,3800000,3800000,0,2105299,1198019,3916992,4691,34960,resting
2026-07-26T11:53:50.766973,66,3904687,3881434,1335653,Discharging,Good,370,2518973,3800000,3800000,0,1885948,1335653,3904687,5214,35062,resting
2026-07-26T11:54:00.842383,66,3917578,3881159,1169625,Discharging,Good,370,2515725,3800000,3800000,0,2150881,1169625,3917578,4582,35164,resting
2026-07-26T11:54:10.919626,66,3917968,3880995,1179171,Discharging,Good,370,2512450,3800000,3800000,0,2130691,1179171,3917968,4619,35257,resting
2026-07-26T11:54:21.003665,66,3908984,3880402,1312691,Discharging,Good,370,2509282,3800000,3800000,0,1911555,1312691,3908984,5130,35335,resting
2026-07-26T11:54:31.086884,65,3927734,3880179,1102414,Discharging,Good,370,2506220,3800000,3800000,0,2273392,1102414,3927734,4329,35398,resting
2026-07-26T11:54:41.170414,65,3920312,3880054,1127353,Discharging,Good,370,2503089,3800000,3800000,0,2220324,1127353,3920312,4419,35460,resting
2026-07-26T11:54:51.255756,65,3915039,3879795,1115365,Discharging,Good,370,2500427,3800000,3800000,0,2241801,1115365,3915039,4365,35539,resting
2026-07-26T11:55:01.334225,65,3881835,3879344,1574593,Discharging,Good,370,2496054,3800000,3800000,0,1585205,1574593,3881835,6111,35617,resting
